2015,全日本軽量級選手権,12,女子シングルスカル,予選H組,05/22 09:50,5,一橋大学A,02:21.24,04:44.57,07:11.36,09:41.49,5,,
2015,全日本軽量級選手権,12,女子シングルスカル,予選H組,05/22 09:50,0,,,,,,6,,
2015,全日本軽量級選手権,13,男子シングルスカル,予選A組,05/22 10:00,1,トヨタ紡織A,01:48.14,03:40.47,05:33.13,07:24.90,1,→Semi-Final,
2015,全日本軽量級選手権,13,男子シングルスカル,予選A組,05/22 10:00,2,中部電力D,01:45.16,03:37.58,05:31.23,07:29.59,2,,
2015,全日本軽量級選手権,13,男子シングルスカル,予選A組,05/22 10:00,3,立命館大学A,01:51.24,03:48.03,05:46.19,07:49.07,6,,
2015,全日本軽量級選手権,13,男子シングルスカル,予選A組,05/22 10:00,4,学習院大学,01:53.90,03:55.87,05:58.38,08:07.93,3,,
2015,全日本軽量級選手権,13,男子シングルスカル,予選A組,05/22 10:00,5,道新RC,01:55.96,03:58.42,06:03.54,08:12.07,5,,
2015,全日本軽量級選手権,13,男子シングルスカル,予選A組,05/22 10:00,6,セブンエイトRC名古屋,02:04.94,04:15.85,06:30.47,08:45.05,4,,
2015,全日本軽量級選手権,14,男子シングルスカル,予選B組,05/22 10:10,1,トヨタ紡織C,01:49.99,03:43.91,05:39.72,07:32.50,3,→Semi-Final,
2015,全日本軽量級選手権,14,男子シングルスカル,予選B組,05/22 10:10,2,今治造船,01:49.74,03:45.84,05:44.42,07:43.55,6,,
2015,全日本軽量級選手権,14,男子シングルスカル,予選B組,05/22 10:10,3,富山国際大学C,01:51.90,03:49.20,05:52.28,07:50.86,5,,
2015,全日本軽量級選手権,14,男子シングルスカル,予選B組,05/22 10:10,4,東海大学,01:55.84,03:56.19,06:00.37,07:59.53,2,,
2015,全日本軽量級選手権,14,男子シングルスカル,予選B組,05/22 10:10,5,慶應義塾大学B,02:00.84,04:04.58,06:09.20,08:07.51,1,,
2015,全日本軽量級選手権,14,男子シングルスカル,予選B組,05/22 10:10,6,立教大学,02:04.87,04:10.84,06:18.95,08:22.96,4,,
2015,全日本軽量級選手権,15,男子シングルスカル,予選C組,05/22 10:20,1,トヨタ紡織E,01:46.34,03:38.74,05:32.69,07:25.33,5,→Semi-Final,
2015,全日本軽量級選手権,15,男子シングルスカル,予選C組,05/22 10:20,2,千葉大学,01:50.22,03:45.52,05:40.33,07:38.43,3,,
2015,全日本軽量級選手権,15,男子シングルスカル,予選C組,05/22 10:20,3,富山国際大学B,01:53.19,03:49.77,05:45.31,07:42.05,4,,
2015,全日本軽量級選手権,15,男子シングルスカル,予選C組,05/22 10:20,4,今治西高校,01:48.67,03:44.84,05:45.79,07:47.30,2,,
2015,全日本軽量級選手権,15,男子シングルスカル,予選C組,05/22 10:20,5,明治大学,01:52.18,03:52.36,05:52.80,07:57.10,1,,
2015,全日本軽量級選手権,15,男子シングルスカル,予選C組,05/22 10:20,6,岐阜経済大学,01:58.54,04:01.44,06:09.73,08:17.11,6,,
2015,全日本軽量級選手権,16,男子シングルスカル,予選D組,05/22 10:30,1,東レ滋賀,01:41.40,03:31.37,05:26.90,07:24.24,6,→Semi-Final,
2015,全日本軽量級選手権,16,男子シングルスカル,予選D組,05/22 10:30,2,中部電力B,01:42.08,03:35.60,05:33.26,07:29.88,3,,
2015,全日本軽量級選手権,16,男子シングルスカル,予選D組,05/22 10:30,3,中央大学A,01:49.04,03:45.82,05:45.58,07:46.89,1,,
2015,全日本軽量級選手権,16,男子シングルスカル,予選D組,05/22 10:30,4,九州工業大学,01:51.75,03:49.45,05:50.68,07:50.12,4,,
2015,全日本軽量級選手権,16,男子シングルスカル,予選D組,05/22 10:30,5,中央大学B,01:49.67,03:50.75,05:57.97,08:01.77,5,,
2015,全日本軽量級選手権,16,男子シングルスカル,予選D組,05/22 10:30,6,東京大学,01:58.19,03:57.60,06:00.33,08:03.52,2,,
2015,全日本軽量級選手権,17,男子シングルスカル,予選E組,05/22 10:40,1,中部電力C,01:45.21,03:40.43,05:39.60,07:38.21,3,→Semi-Final,
2015,全日本軽量級選手権,17,男子シングルスカル,予選E組,05/22 10:40,2,明治安田生命BC,01:54.35,03:53.94,05:56.43,08:00.24,4,,
2015,全日本軽量級選手権,17,男子シングルスカル,予選E組,05/22 10:40,3,仙台大学A,01:57.11,03:58.01,06:02.89,08:06.75,5,,
2015,全日本軽量級選手権,17,男子シングルスカル,予選E組,05/22 10:40,4,戸田中央総合病院RCA,02:00.74,04:07.45,06:17.02,08:21.53,2,,
2015,全日本軽量級選手権,17,男子シングルスカル,予選E組,05/22 10:40,0,慶應義塾大学A,,,,,1,棄権,
2015,全日本軽量級選手権,17,男子シングルスカル,予選E組,05/22 10:40,0,,,,,,6,,
2015,全日本軽量級選手権,18,男子シングルスカル,予選F組,05/22 10:50,1,戸田中央総合病院RCB,01:54.00,03:53.13,05:52.88,07:56.73,5,→Semi-Final,
